State.Name,Deaths.2019,Deaths.2020,Deaths.2021,Deaths.2022,Deaths.2023,Deaths.2024,Pop.Jul.2019,Pop.Jul.2020,Pop.Jul.2021,Pop.Jul.2022,Pop.Jul.2023,Pop.Jul.2024,Crude.Mort.2019,Crude.Mort.2020,Crude.Mort.2021,Crude.Mort.2022,Crude.Mort.2023,Crude.Mort.2024,PctChg.Deaths.19.20,PctChg.Deaths.20.21,PctChg.Deaths.21.22,PctChg.Deaths.22.23,PctChg.Deaths.23.24,PctChg.Deaths.19.24,PctChg.Pop.19.20,PctChg.Pop.20.21,PctChg.Pop.21.22,PctChg.Pop.22.23,PctChg.Pop.23.24,PctChg.Pop.19.24
BoP - Mississippi,NA,5,3,3,1,NA,5273,3858,3585,3821,4459,4249,NA,12.960082944530845,8.368200836820083,7.851347814708192,2.242655303879794,NA,NA,-40,0,-66.66666666666666,NA,NA,-26.834818888678168,-7.076205287713841,6.582984658298466,16.69719968594609,-4.709576138147567,-19.419685188697137
BoP - North Carolina,113,104,79,67,54,NA,5954,5333,3513,3953,4048,4293,189.78837756130335,195.01218826176634,224.87902077996017,169.4915254237288,133.399209486166,NA,-7.964601769911504,-24.03846153846154,-15.18987341772152,-19.402985074626866,NA,NA,-10.429963050050386,-34.127132945809116,12.524907486478792,2.4032380470528714,6.052371541501976,-27.897211958347327
BoP - New Jersey,1,4,6,3,7,NA,5086,3696,3777,3977,4602,4899,1.966181675186787,10.822510822510823,15.885623510722795,7.543374402816193,15.210777922642329,NA,300,50,-50,133.33333333333331,NA,NA,-27.32992528509634,2.1915584415584415,5.295207836907599,15.715363339200403,6.453715775749674,-3.676759732599292
BoP - New York,4,9,4,12,7,NA,4022,3324,3056,3065,3320,3022,9.945300845350571,27.07581227436823,13.089005235602095,39.151712887438826,21.08433734939759,NA,125,-55.55555555555556,200,-41.66666666666667,NA,NA,-17.35454997513675,-8.062575210589651,0.29450261780104714,8.31973898858075,-8.975903614457831,-24.86325211337643
BoP - Ohio,4,12,7,7,3,NA,2462,2212,1397,1810,2004,1940,16.246953696181965,54.249547920434,50.107372942018614,38.67403314917127,14.970059880239521,NA,200,-41.66666666666667,0,-57.14285714285714,NA,NA,-10.154346060113728,-36.844484629294755,29.563350035790982,10.718232044198896,-3.1936127744510974,-21.202274573517464
BoP - Oklahoma,4,7,3,2,2,NA,4679,3340,2450,2093,2285,2565,8.548835221201111,20.958083832335326,12.244897959183673,9.555661729574773,8.7527352297593,NA,75,-57.14285714285714,-33.33333333333333,0,NA,NA,-28.617225902970723,-26.646706586826348,-14.571428571428571,9.173435260391782,12.25382932166302,-45.18059414404787
BoP - Oregon,1,1,5,1,2,NA,1745,1585,1579,1443,1534,1544,5.730659025787965,6.309148264984228,31.665611146295124,6.93000693000693,13.03780964797914,NA,0,400,-80,100,NA,NA,-9.169054441260744,-0.3785488958990536,-8.613046231792273,6.306306306306306,0.651890482398957,-11.51862464183381
BoP - Pennsylvania,10,8,11,13,14,NA,11961,10522,8425,9288,8890,8948,8.36050497450046,7.603117278084015,13.056379821958457,13.996554694229113,15.748031496062993,NA,-20,37.5,18.181818181818183,7.6923076923076925,NA,NA,-12.030766658306161,-19.929671165177723,10.243323442136498,-4.285099052540913,0.6524184476940382,-25.190201488169883
BoP - NA,1,1,NA,2,1,NA,6221.5,7770,8118,7918.5,7824.5,7524.5,1.607329422165073,1.2870012870012868,NA,2.5257308833743766,1.2780369352674292,NA,0,NA,NA,-50,NA,NA,24.889496102226154,4.478764478764479,-2.45750184774575,-1.187093515185957,-3.834110805802288,20.943502370810897
BoP - South Carolina,4,6,8,12,8,NA,5912,4175,4835,5023,5159,5097,6.765899864682003,14.37125748502994,16.546018614270942,23.89010551463269,15.506881178522969,NA,50,33.33333333333333,50,-33.33333333333333,NA,NA,-29.380920162381596,15.808383233532936,3.8883143743536714,2.7075452916583713,-1.2017832913355302,-13.78552097428958
BoP - Tennessee,1,5,9,10,8,NA,1312,1140,1071,1245,1214,1113,7.621951219512195,43.859649122807014,84.03361344537815,80.32128514056224,65.89785831960461,NA,400,80,11.11111111111111,-20,NA,NA,-13.109756097560975,-6.052631578947368,16.246498599439775,-2.4899598393574296,-8.319604612850082,-15.167682926829269
BoP - Texas,52,59,54,62,50,NA,24978,21532,21630,16336,16476,16220,20.818320121707103,27.40107746609697,24.965325936199722,37.95298726738492,30.347171643602817,NA,13.461538461538462,-8.47457627118644,14.814814814814813,-19.35483870967742,NA,NA,-13.796140603731283,0.45513654096228867,-24.475265834489136,0.8570029382957884,-1.5537751881524642,-35.062855312675154
BoP - Virginia,2,5,1,5,2,NA,4267,3738,3400,3780,3969,3641,4.687133817670494,13.37613697164259,2.941176470588235,13.227513227513226,5.039052658100277,NA,150,-80,400,-60,NA,NA,-12.397468947738458,-9.042268592830391,11.176470588235295,5,-8.264046359284455,-14.670728849308649
BoP - Washington,NA,NA,3,3,3,NA,666,585,689,818,726,640,NA,NA,43.54136429608128,36.67481662591687,41.32231404958678,NA,NA,NA,0,0,NA,NA,-12.162162162162163,17.77777777777778,18.722786647314948,-11.246943765281173,-11.84573002754821,-3.903903903903904
BoP - Wisconsin,NA,1,NA,1,2,NA,1003,897,960,1087,1142,1140,NA,11.148272017837234,NA,9.19963201471941,17.513134851138354,NA,NA,NA,NA,100,NA,NA,-10.568295114656031,7.023411371237458,13.229166666666666,5.059797608095677,-0.17513134851138354,13.65902293120638
BoP - West Virginia,7,12,16,10,15,NA,9159,8032,8792,9578,9834,9427,7.642755759362375,14.9402390438247,18.198362147406733,10.440593025683858,15.253203172666261,NA,71.42857142857143,33.33333333333333,-37.5,50,NA,NA,-12.304836772573426,9.46215139442231,8.939945404913557,2.672791814575068,-4.138702460850112,2.9260836335844522
BoP — All Locations,383,533,437,415,378,380,173294.5,150043,144768,148702.5,149454.5,149523.5,22.101105343793368,35.523150030324636,30.186229000884172,27.90807148501202,25.291978495127278,25.414065347587503,39.1644908616188,-18.01125703564728,-5.034324942791762,-8.91566265060241,0.5291005291005291,-0.7832898172323759,-13.417332921702652,-3.5156588444645873,2.71779675066313,0.5057077049814227,0.04616789725301011,-13.717111622123031
